,transaction_id,user_id,product,quantity,price,timestamp
2819,dcf5eca7-f3d7-430f-acce-0b434cb044bc,88ec9053-cf74-42bf-bc62-1258d8af3564,value,5,818,2024-09-14 19:37:33.178365
2820,853dc5f0-213d-400b-b4e9-070c20ed683b,c3fd655c-733a-44c7-bd5b-d126d898d1d0,moment,2,287,2024-07-18 20:51:57.160796
2821,8d23e514-025a-43d1-9932-5d6efe6b01ff,48e0128a-5275-408b-b732-db49a4b83665,themselves,5,921,2024-09-10 04:28:23.559138
2822,265b748c-5500-4b9e-9f20-0d56de0a4ca8,07db441b-44a0-4f66-92cc-b60706c08402,material,4,507,2024-05-11 15:11:05.812013
2823,39ce3f3e-88c7-4299-be50-82425324635f,e1366594-72c2-4fa6-acb1-a29de708f1a7,get,4,480,2024-08-22 17:46:43.498931
2824,5ece112a-14f5-417d-9e7d-d79a5e4948ff,27d682d0-db46-4506-b707-a1ce23e3565b,key,5,646,2024-01-14 05:30:11.025594
2825,0b1c67e9-db1d-4785-98c5-cac633b5fa33,b8ea0089-a878-4ca4-849f-2c235de8d395,bit,2,240,2024-06-04 11:19:36.881193
2826,734f2da5-46c3-43d3-85e1-d815965d620c,50cc5708-4e70-4016-b56e-8b33c334800e,ask,4,259,2024-08-09 19:39:32.183975
2827,69b93b84-eb22-4c1b-a9f0-222aeef59cf5,5ce1201b-e75a-4dce-b102-37c27594d340,field,5,431,2024-04-14 11:18:10.826740
2828,b4d2af76-9bdd-4d47-8f47-06e397886492,e7c8cf12-80c0-49bc-9648-5e4e29130aaa,front,4,728,2024-04-05 08:43:02.131521
2829,bd2ad4b5-63d5-449c-a8a4-e10725885ae6,8edf6f88-7d4c-41ff-89bb-c639bcb0fbfd,benefit,1,853,2024-06-21 04:00:09.069967
2830,3d672044-df2b-4a86-b3e9-d4fc85b3dd5d,e1366594-72c2-4fa6-acb1-a29de708f1a7,interest,3,642,2024-06-23 21:19:50.003148
2831,bdbe86c8-84b9-4f88-ae51-f89214e5dbfe,1711e438-9d68-4e73-8077-6239c535f88f,interest,5,445,2024-11-03 14:59:07.955561
2832,a133d9a8-9fbb-4aec-9b62-3ca5eb947f99,009a31e0-05fe-41e1-8959-236dda140fc6,tell,3,529,2024-01-30 02:04:33.857167
2833,22d2b1ea-7c54-4d54-ad79-ac14495492f2,751367a2-8cd2-47b7-bfb3-3ccf39ca08d9,become,3,34,2024-08-19 05:52:49.671659
2834,a32acbae-f7be-4a8b-afc2-fcb2987ee2ab,bac58f8e-029d-40f4-827d-7b486b5fa14f,bar,4,165,2024-08-17 16:15:31.515527
2835,157d37fc-695a-4987-9ce5-e771b28dc8ac,3290fdde-746e-4ffb-b55e-a6db27b0b7be,society,5,84,2024-10-14 10:40:41.620143
2836,cd611f1b-8cf4-4b5c-ae98-8c91403f6d7b,8481462c-6efc-43e8-bd4e-ef655b163b94,back,5,454,2024-04-27 11:29:02.797939
2837,3011d73b-b7f4-4f5a-b2ca-854e47205768,9388587b-e968-45b7-9467-140e1c298415,agent,1,793,2024-09-15 04:22:20.214634
2838,73641d2e-0551-4c5e-849c-d20afc49b8f7,751367a2-8cd2-47b7-bfb3-3ccf39ca08d9,would,2,683,2024-07-23 19:40:30.734827
2839,41436922-cae1-4714-abd7-35975cee4a57,39019b45-6d95-4d11-a05f-dc0b72989acf,deal,3,607,2024-07-31 04:37:09.934563
2840,eaa59a84-f55e-4ca2-af32-69c75d9da925,c6ed7220-6c54-4adf-bf01-3cf76a7501a6,down,4,953,2024-07-13 18:07:17.432595
2841,8d88e6e4-6ea6-4b11-b0fd-b458a810aed2,0fa53eae-680b-473a-b420-ed2733f09256,court,2,549,2024-03-18 16:40:14.335623
2842,9361f682-9ebd-4439-8741-066f1be9e34f,4299ec8e-c2e6-4ee8-83b9-1c981c73109f,sister,2,543,2024-07-05 15:43:01.370951
2843,ce2599f7-3140-4846-a746-fa58e570feca,93201004-2aa3-4950-b8f7-1ad2e17fd91e,college,1,398,2024-02-16 17:43:34.293749
2844,fe7de3fd-7622-4a8e-924d-7afa244e2d02,150bf215-7f7d-4c18-b6f4-3b84ecb9e0f6,employee,3,911,2024-01-01 04:11:01.471401
2845,0956e160-21bb-4bd8-9151-7f5c56246e0f,4fc1d64a-c281-4e48-b996-9d1c77509735,yeah,5,835,2024-10-25 07:59:56.733299
2846,3b5bccff-24b3-43eb-bd7e-48b54b53051e,8a9fed18-b1f9-43d9-a7c5-efd917a53cca,sing,3,264,2024-11-02 01:43:51.337682
2847,8f832d6b-2e00-4119-a3c6-dce4f71fbb77,23a6444c-20c2-4f28-ada2-7770e88bf3ee,here,3,933,2024-09-11 05:35:50.964423
2848,48c1adcc-88ec-4c5d-96da-cdba501628f5,e493cc13-9ae9-49fd-ab8c-bf7d3bd37dec,certain,2,759,2024-04-28 02:07:49.480502
2849,bf067835-827e-40a5-b2d1-78f3d197e1d2,cf8b18ee-e235-407f-9974-782e5b16d6e3,father,1,568,2024-05-01 09:48:49.674124
2850,746cf6d7-6b7b-495f-83a5-bbf3bc640292,44c451c0-6152-4454-be8c-2c21c318bee1,just,2,402,2024-10-03 02:55:18.309645
2851,3242094b-497a-41a6-b541-7d46e89f5770,5c4f688d-836d-44b4-b424-8883f8e2fe8d,reach,1,549,2024-08-15 10:10:51.217431
2852,b5fb3146-eb76-45b3-adf6-a3214fd54009,11d697dc-7379-43c0-a55d-f985bbc292fa,myself,5,419,2024-08-11 20:35:06.179339
2853,a5f382b9-4780-4ac9-b97a-99e81a8da2c7,521314c0-0060-40ff-9b85-77170b4a9db3,continue,2,552,2024-04-17 03:36:21.122251
2854,ef4f45eb-d4a4-44e4-8eb9-3f547c208e05,63a4e5a2-9809-447f-b335-69e611914c82,ability,4,449,2024-08-12 13:14:49.199853
2855,0a63d914-bedc-4b27-a321-e5cecf3f496d,90af78a2-7eae-49b4-8828-5524ebece483,difficult,4,439,2024-10-28 21:44:28.640197
2856,adbc161f-d3eb-4c03-b85b-77368b6228c3,2c390e98-32d1-42a6-ad24-1908da94a5f7,report,3,81,2024-05-19 07:37:03.863432
2857,15830d04-8aa2-4a4b-9e94-7ab58a18d8ed,d26357e6-6d17-41b9-bf89-b086ec332a8f,student,4,872,2024-04-19 22:28:59.013669
2858,720d31c1-1590-4586-bafb-201bfbbb41d5,61af3a40-2fe3-4cf3-928e-c1d362adec80,less,3,878,2024-07-19 12:56:37.256091
2859,186e211a-0df5-4c41-9ab4-b10b40d910c9,f3e3badf-b5cc-4bc1-8e30-18154b5b1323,see,3,999,2024-02-28 19:37:07.573991
2860,00d2a720-c6a6-4689-a876-f4ba2e6516f4,f829065d-00f8-4480-adcf-4f6307d3530b,before,4,371,2024-08-15 13:47:43.514495
2861,97a2763a-fd4f-406b-a2e3-16d46edb7eef,65b43996-46f2-4ba4-9987-2784621cebbc,rise,2,836,2024-05-29 02:14:50.974388
2862,7bf6c6a3-6dcd-4800-b563-950f15b371fe,a7a32473-ebb3-483d-9a88-001ca8ea5295,bill,5,391,2024-06-09 17:05:13.730395
2863,b0ff002d-1865-4b6c-a1f6-029e847f7fc5,fd0ef64d-610f-454a-adc0-e10b9e5dc176,million,4,934,2024-10-14 04:33:09.147876
2864,75d7ed2a-de20-4a8a-a02f-1b264950bfba,87d8fe13-d864-46f0-b401-28f22e81e0ba,person,4,280,2024-03-20 16:07:17.753153
2865,53a61e83-260a-4d62-b81e-59a567032e92,f5c204ae-ff70-47a4-ad3d-2290a72893df,marriage,1,792,2024-07-12 22:52:27.701088
2866,f790deaa-faf1-412e-86a4-e07283a9f4ee,9bd6ad66-a1ff-44b7-bd8a-dd5153aa204f,show,3,947,2024-05-16 00:54:44.832646
2867,cff0546d-d86a-4f49-96d6-63c3b199ee08,3fc9ec99-1933-4ea2-93d2-778e0dcbe0c8,southern,5,519,2024-04-26 04:53:20.493355
2868,cf511bb2-867f-4c97-8d80-d102dcdfe5b3,ff4a3d3c-f6ce-47ef-8532-67f929f0b2c3,exactly,1,627,2024-09-19 08:11:29.495169
2869,412f536a-ca1e-4b7a-9811-b2a5208adffa,9fbd8f58-b7cf-4774-bb6b-2b7a4a682ba4,consider,2,714,2024-08-16 22:04:10.333683
2870,5f2aaff3-b618-4b82-9961-55994cdd4c7f,7acb99a3-6e1d-4d0b-8d90-38beb5a57e31,onto,4,584,2024-06-16 02:36:02.567589
2871,fad75c15-0b93-4f37-96d9-8a18b2b94980,c700ad50-8880-4a5a-83c5-d870b936b1e3,best,1,178,2024-05-15 15:20:10.822309
2872,3b3049e5-d7ff-4f03-800c-22882615e199,d73e70b2-838e-4fe3-9968-f757c177b7e5,heart,3,692,2024-02-10 05:00:07.125190
2873,17e8a09b-7c10-4250-b6dc-54dea4973e17,55162042-f7ce-41f0-a518-6cc4cc92a895,set,5,357,2024-08-21 20:07:16.043360
2874,fdd33a88-6124-40b7-91ab-dc63a5a3d22c,47013361-dc1d-421f-acc7-35a110bfadf5,garden,1,337,2024-01-05 13:47:48.868530
2875,599c3581-7e48-483d-afc9-98714de9ea3c,f4b19767-c902-484f-8a82-ec675893573c,particularly,2,188,2024-03-28 18:21:31.275236
2876,b554dd9c-1292-4a2c-bd67-d42c7052fa24,e6473bd5-cdf1-4699-8944-506b72274324,serious,1,530,2024-10-04 19:17:11.657887
2877,bff151a7-c561-418f-8e91-0ad702905ee5,95d1a00c-84ec-4022-a643-5b3a36e5271b,section,2,544,2024-08-15 17:52:44.545883
2878,abd35d34-2cd4-49b0-97c1-af933d89576d,7b674b9e-e299-4224-a2a7-83274aa3db6b,accept,1,422,2024-09-28 03:48:48.180066
2879,00ce9ad5-5537-4402-870b-f351eb21e1a4,69291594-9ffd-4af7-8632-ef9f9a4a337c,their,5,41,2024-02-18 06:26:37.743372
2880,f3390837-46c8-47ca-82b5-d395274f6478,88bde4b0-8100-4d89-8bb4-55e74344bf8d,field,1,457,2024-03-30 22:51:00.206187
2881,67362626-3c26-4574-8408-8643a69ec49e,857af7a2-905c-4d5a-8074-dd9b3b09468c,piece,1,44,2024-08-27 08:18:43.188217
2882,7742eef1-dac3-4149-b7bf-c1c64f3621fd,7e36f0ea-0a3b-457d-be56-db013271f0ea,throw,5,75,2024-07-31 15:33:16.733604
2883,35092b29-d48f-47fc-b3b5-77399a5bb6a7,2be71b48-a061-4cdf-aabc-51777f127cbc,small,4,337,2024-10-21 22:19:06.804584
2884,41ce060a-57be-43df-b088-a9ee8c8ca176,1a5c16a5-74e2-4b2e-a73f-e93ae32a70ed,social,5,11,2024-04-11 08:48:54.782592
2885,f9935f7a-9fce-45f0-965b-41a536cfb63b,794fefa3-5591-4e5f-9a3e-27e2d9312009,meeting,1,636,2024-10-23 19:11:08.625656
2886,98e5213e-0350-49d8-8008-c3486a74615e,51ab60b9-6c75-4acf-938c-2ad647536653,capital,3,333,2024-06-28 18:12:45.792671
2887,3adc4887-7806-4ca7-8671-253101d6974c,ed6a583e-d6f7-497a-a5cf-3fdf6a473d46,probably,3,110,2024-05-24 01:07:28.623169
2888,3d5421fe-68e9-4402-8d6d-52aa4a38920f,7acb99a3-6e1d-4d0b-8d90-38beb5a57e31,speak,4,223,2024-04-06 14:28:39.057357
2889,5c4ff3d5-56a2-4683-9103-2e78d7e079af,db82249f-1c1c-4687-b794-3952d8e7f9e3,pattern,3,340,2024-09-19 20:44:26.835071
2890,1fbce737-5b34-4cfe-9ef1-0e65ae05a8e2,44021cc8-a0c1-46f9-93f7-2330cb04699b,open,4,900,2024-10-14 04:32:13.546363
2891,b944965d-fed8-4992-9409-73a5bcef65d5,1490ee41-a9ba-49f6-b67c-9363857fe86c,those,1,324,2024-06-07 08:53:57.289999
2892,ed4da5f5-2009-4fde-9023-66d081ba6886,2c384a9e-b27f-482c-a02f-36d089b06ea5,authority,2,867,2024-03-30 22:30:25.945707
2893,ce3a0abd-1791-4e71-90bc-1323b4936974,e48db9bd-69c5-46fe-9a2d-67547c167a10,single,4,863,2024-06-02 13:12:33.120907
2894,09d4d5fc-ef5a-4bad-a19a-ac153129e4ce,1a9d5b90-4f9d-4729-9e86-b2ea95dc823a,according,5,498,2024-09-05 20:49:32.412802
2895,cf13da9d-d9af-477e-b70e-8e1352910879,58422c69-3b6b-4d1d-92c7-38f95c0ad151,view,5,209,2024-10-30 00:35:44.270879
2896,35f86f70-3e9d-49e1-a5a6-a63a15cc2738,98385174-f8bd-485e-9be0-761bcc204468,guy,4,623,2024-08-08 03:06:04.105096
2897,46ffabcf-1319-49f2-a340-4269b4bdd9f8,c8f6ab2e-b818-4127-9175-c530593e75c5,drive,5,691,2024-07-18 04:08:15.987193
2898,5b7e74ca-fdfe-4f74-9ce9-2700ae545191,86063898-23f8-41c8-ba65-f06f3509f0fb,report,2,753,2024-03-12 18:52:32.521310
2899,7446751e-53a0-417a-aaa9-dde4f9f32e11,7ffae438-c280-48a9-8e8e-9af506eb25a2,decide,1,63,2024-04-28 16:15:03.167856
2900,3aed45ba-21f0-4692-bf29-8b9be75a351b,7eac2ee6-e4ef-4407-982a-419fc5dc57fa,effort,3,936,2024-08-30 23:31:52.859922
2901,7d2a5121-6c50-46fd-8bd4-f4c8b89c3603,d63d7376-75a2-4933-a51f-6376152e38a2,career,3,952,2024-08-06 13:47:08.933343
2902,52fbb771-7cdc-412f-a6dd-0eff258a67a6,b61eae35-bd37-41b0-acdc-b54875076b2e,seat,1,618,2024-08-09 12:27:52.787343
2903,70669385-1fa8-4ee4-8c47-0f2a22476b39,d26357e6-6d17-41b9-bf89-b086ec332a8f,sing,5,748,2024-07-18 04:45:15.519353
2904,8c87bc8d-80e1-4e22-82b7-7aebc4dff19b,7a17f66c-886d-46f1-bb12-3395be071003,note,4,358,2024-10-20 18:25:36.150363
2905,9879abe1-d6fc-41a8-9104-f6f1694f6372,ea462e17-9ddd-4a1e-84d3-44b8bf972483,physical,2,97,2024-07-20 11:37:15.702125
2906,bb04c657-f7f7-41f4-95fb-0db49a68f5ac,92baac6d-28fe-4a64-abde-700b2a7a5f9c,oil,4,645,2024-10-19 08:06:50.748603
2907,9ad4b20c-aa50-4350-b68d-dba6c5de38ef,aa2cce76-bbd8-4c93-a363-b4c1d0c8025b,arm,5,676,2024-03-20 04:02:53.420860
2908,2bfc4e5e-2867-478b-aa4f-ed85ac6019f5,3484a9d3-c27b-4738-98f6-a75f6bbbd487,dog,3,706,2024-08-02 12:36:49.932077
2909,81b88979-17fb-4a6d-90a0-6b979589d0e6,0430cecc-343f-4004-8854-db03e377e98b,sign,5,190,2024-07-28 05:51:53.141258
2910,bae1be67-3d89-43e2-b342-02b1e06c211f,e1ad4f91-3b90-4fce-bb43-1193ccaae01c,difference,4,529,2024-03-08 15:46:55.043977
2911,085fb486-2676-4b25-b3af-b3c7fd31aa99,0fe51117-ec63-4ae3-a4c0-977bb23f1759,town,3,407,2024-04-23 11:15:40.253260
2912,86a6f39c-be8d-4441-9538-bacf4aeb7b1d,67a2b29b-9e9b-4125-8d7c-6da7a9b914ac,religious,3,847,2024-04-23 14:32:52.091908
2913,dffd0a21-6794-4672-afed-1a5c95e0cfca,5140bd35-9ada-4cce-87e0-3922b8e10b19,large,2,523,2024-09-08 19:42:25.294181
2914,b79aff91-97b3-4377-b502-77ec893e9bf3,b313fc40-5498-4cac-9578-dde51051c9d2,go,1,56,2024-07-10 05:19:37.701360
2915,9a4fca9b-d70d-4cbf-a91c-6154ed3b8242,150bf215-7f7d-4c18-b6f4-3b84ecb9e0f6,although,3,14,2024-09-02 05:12:39.639309
2916,de9a79e1-3c74-4d60-8f31-65a4684f80dc,d292d80b-4830-43ed-bae1-ff5db83f8111,sign,4,987,2024-04-04 20:22:20.269728
2917,020da813-7c09-4e5e-b438-eaabe3b180e5,237e9541-e461-4111-80da-14ab2f9df16c,nice,5,489,2024-04-20 00:01:38.677931
2918,bdf1dcdb-37f6-45fb-bbc6-ee7d9b882ab6,0453f148-50fb-4115-8d68-73dae619ff33,want,4,233,2024-01-19 11:34:24.190271
2919,920c2abe-ce00-4556-87ef-ea26e837fff8,840664a7-8afb-41ce-82dd-ea8e99d79d73,appear,3,488,2024-05-09 08:52:12.383938
2920,88e401b6-e08e-44eb-a4f5-6d3a033db72f,ab7aec9a-d3a2-4b7d-9680-0bbaedcf995c,late,3,266,2024-04-25 04:10:44.340327
2921,f6a2ca06-0156-46a5-8a39-1f95e7cd5a8f,8af428e9-68c3-4ca2-9176-7c207200b460,open,5,485,2024-10-12 14:48:18.439550
2922,2b3bc0da-8d7f-4517-aa53-8356722d37c6,c1093fb4-2782-46e7-8340-bc46d0d49e22,though,2,123,2024-02-26 22:21:59.410725
2923,9f09b026-3431-45bb-8df8-0c9e96524264,b674e829-f1f5-4d08-adc5-07c73203e5c5,person,5,177,2024-10-09 07:39:13.691119
2924,44d7666d-73fc-42e8-b7f4-3c0c6088b54a,c79dcbff-cb7a-4a8c-bf25-59643841a0b1,treatment,2,909,2024-08-30 16:01:02.580047
2925,effb1172-1ec0-4a58-870a-a3333c49a45e,f5ebb853-3136-4e35-b448-435b531b3942,especially,2,691,2024-08-28 06:53:17.970408
2926,ac988dfb-ca2c-49f3-a8c1-de7ee9127611,0950e341-c4e6-4858-ad2e-90cd239f42dd,second,5,815,2024-06-18 05:28:56.792623
2927,5b912d5c-410c-42c5-b6a9-9b06d402d0be,01977e39-afab-4bdf-867c-2bb3a2639c06,rest,1,838,2024-02-28 17:20:05.375261
2928,6af20858-0db3-449b-b4cb-bd62652c1f2b,68dd0d6d-94ba-44da-8f3f-a8c687b2a49a,eye,3,603,2024-07-26 05:11:00.231287
2929,cbf18d4a-b52d-4a91-b858-cfad09e8e135,8481462c-6efc-43e8-bd4e-ef655b163b94,live,5,897,2024-09-21 18:21:49.944879
2930,a1596382-c999-4a26-9fb8-14aabc43a09e,cabdca5c-2dfe-4481-9d3c-df643c5d7cd5,computer,4,32,2024-04-10 13:16:30.587593
2931,c1bbbf35-13f3-4061-a606-c6745041cd93,ac501825-3545-4025-9ab1-2e120ad62818,nation,2,555,2024-05-16 22:32:45.068191
2932,ac73a387-586d-4185-be98-823afbb45868,ada252d8-b49e-4f99-b66b-bb0bc7284b99,sell,4,631,2024-01-15 01:09:25.265259
2933,7987c7a4-485d-47a3-9cdd-6e08b2b23d2b,ebe983da-a754-4efb-aa07-bf7a3d1d4685,take,5,888,2024-04-15 06:01:56.589375
2934,181ab2d6-f6c8-4a3a-bc8e-9271184d2a85,ab7aec9a-d3a2-4b7d-9680-0bbaedcf995c,usually,5,534,2024-02-06 14:34:59.800349
2935,391800e9-1329-47c9-8bb9-29ab6a19c7a8,07db441b-44a0-4f66-92cc-b60706c08402,improve,1,991,2024-07-10 21:19:02.119006
2936,ad9ee5f5-ffa4-4aaf-87f2-7bc30f6d7e9c,0fa53eae-680b-473a-b420-ed2733f09256,three,3,76,2024-03-05 23:46:22.378729
2937,c944c41f-1bc3-4f00-acab-82a755e82f0e,383f1d99-4ce5-4a7e-9bfb-deda9a030bb1,project,2,77,2024-07-05 18:01:05.704494
2938,fd167509-4f6b-43cd-b890-40cafdcb94bc,e493cc13-9ae9-49fd-ab8c-bf7d3bd37dec,house,5,789,2024-09-19 01:08:03.092266
2939,ed0f8e73-ab6f-4934-9610-804f936b21d6,3807e1e4-6457-40e2-abbe-cfd7eff3f2c1,activity,4,479,2024-05-13 07:12:04.806661
2940,b5e6570d-dddb-490e-93a8-f574ef5a2ed8,38a47e9c-474e-4e28-b62d-b032809ace92,air,1,664,2024-03-16 21:03:20.346468
2941,c08dd055-c8b5-4f27-bcb6-2c5f1f87d3f6,bad3de27-df41-44e5-99b1-ec7e504fad55,half,4,249,2024-10-29 16:10:09.193399
2942,f8dd6148-9665-4428-8c02-368c4a2cfb0d,ee819e5e-5a29-4198-984b-90e768af1f09,ever,1,131,2024-10-30 18:11:00.668308
2943,0524a472-6b35-4751-b936-be52b75accbf,50cc5708-4e70-4016-b56e-8b33c334800e,former,2,204,2024-02-09 16:14:59.493632
2944,be27d56b-5dd8-4ba8-ad82-48497cdaea1b,6a8d9e81-b989-4194-9151-2dac6bd3d4ef,score,3,383,2024-04-18 23:27:40.272091
2945,655c8587-517a-49e6-a5af-b281cef73f4f,da259e7d-d539-47c6-84b8-533e2a6f0368,media,1,669,2024-08-11 16:02:01.066819
2946,eb01bd0d-1f3c-4d28-96be-89cb74e987b7,91428d6e-a9a0-4049-9fec-fb270ed52c22,science,5,65,2024-05-21 02:24:10.051358
2947,f6841191-ed5c-4076-9943-626e41a9e1fa,de95b874-ee7b-4d86-b540-75ca0d769fe6,before,1,90,2024-11-01 18:08:46.170197
2948,806f07df-557e-4061-a202-e7e496518d8f,ca2661fd-04ad-4d55-9c1f-3dbdd57c4c81,finish,3,438,2024-05-02 12:48:32.744713
2949,9626dbf4-f07d-467e-8a52-d8be7444f785,96030f34-8e98-4478-aba3-a61de31d5145,the,1,890,2024-06-19 08:05:41.270035
2950,887457f7-3308-417d-a7ce-94978dc0da9e,f0f666eb-1a90-42e5-82a0-bd0850aa511b,cup,3,170,2024-05-13 09:46:19.453732
2951,d5b2b246-9cdb-40a5-b952-d5fac6a7de66,cca3834c-8a76-4b60-9b78-98758757b0ce,north,4,14,2024-09-15 03:04:18.761001
2952,19a6ab38-ef0e-4291-8944-3c39b30d4f2b,568a7571-f51e-4d9a-afd3-ebbaf3ff339b,western,4,365,2024-08-29 07:18:27.805641
2953,7e5a5ece-6d15-4fae-806c-21c4c338d09b,0453f148-50fb-4115-8d68-73dae619ff33,at,3,23,2024-03-05 21:09:35.698731
2954,b96953a5-56ff-4585-939d-3d1e61d63222,99f26456-8505-4b89-a41c-6504a74a74bd,line,1,629,2024-01-26 10:06:45.939879
2955,579f731f-0def-449f-a042-9f163976c965,66a4a73a-f22d-4060-92b8-1abbd4ebdc19,this,2,687,2024-09-21 07:26:33.317147
2956,5dedfc72-ac60-40a8-832c-7354d59d7885,4141e752-2582-421a-8730-ef46d5463ba5,identify,3,978,2024-04-15 13:37:55.314073
2957,bfabcee7-4919-496f-8890-5bd1c074bd6f,15a32de3-88b4-40d5-bda0-677cef1149f9,benefit,1,835,2024-04-08 20:59:55.753820
2958,e1caf36b-31e1-4c7f-bbed-ee3b73dce666,359277b5-e08b-46d1-944b-605d0edb623d,side,2,279,2024-07-18 23:04:41.214987
2959,04b4fc8f-0b57-4b8d-9cf9-ebdb035f65c1,300bebe4-a47e-4579-8235-d1318ef4838d,least,4,501,2024-05-27 18:31:12.240519
2960,d0c38afd-a005-433a-81e4-cae1ae6ea7e8,49cdac8f-64ed-4e64-84c5-d326804fabeb,mind,3,5,2024-05-19 15:59:04.776159
2961,14871afb-478a-4cdd-b093-6ae7926883c1,891ad6c6-2fb0-4ade-863b-c6a1dcde5412,your,4,307,2024-05-04 07:22:19.522700
2962,3312a418-1a6e-4f5c-8eb5-b7b903d74fb7,d3eaf363-8476-4910-b66b-053458abd072,own,5,918,2024-01-26 00:01:22.036011
2963,90beeff5-9a40-4f55-9155-1644af36f87a,5ff6a267-fe93-47e5-8c73-363b38bc9bff,she,2,173,2024-03-22 05:08:28.924488
2964,b7297f12-28d4-4e2b-b305-313fa15c25b3,08499c55-ede6-4d72-b50f-37bcc9579e52,wife,4,358,2024-01-24 19:45:21.687155
2965,b7142b48-cbd6-4c8b-a1c4-7fc739e124d2,f3213711-e976-454b-b36b-94b3b78d8b6b,cause,3,44,2024-02-12 01:12:42.251256
2966,96753083-e49c-43a3-9d9b-de94054aebbb,89a4d41e-8001-42d7-822c-cf3ce679692f,head,5,607,2024-01-16 14:49:14.849498
2967,3a5f1c14-a3a3-4b05-beac-bae6bc8ca35c,36486064-1130-4e63-8ea6-d4f0569d24c1,from,4,205,2024-05-04 20:43:14.008264
2968,78e81139-5ba9-45cd-8206-29a82c2c1a61,0a1b1617-ef79-475a-a4b7-a5316c6969b2,it,3,415,2024-10-07 18:42:56.131685
2969,63fcc7bc-9882-4cb0-b830-7d1384ecc8d7,25ff351e-5f2d-43fc-833f-c3c353190f3e,building,1,479,2024-01-13 22:42:50.155190
2970,d4f9c065-9f24-4a47-91eb-7656342da8f5,36304cda-98fe-4f8b-abd3-57a3e9025fe1,effect,2,300,2024-10-15 07:34:41.146769
2971,62fe3461-a8f0-4d0f-a6af-316ef0c80b1d,50cc5708-4e70-4016-b56e-8b33c334800e,five,2,443,2024-04-22 13:51:05.240551
2972,a380dc45-8857-4d81-a4f7-c7a23084c2cb,aeceae85-a8da-4617-9620-7011614ef8a7,reduce,5,234,2024-09-29 12:14:04.166434
2973,663be07c-60cb-4cfa-baa1-e4198ab2c0f6,599c86fc-c0c4-42f6-aaac-55b613d3c0e4,produce,5,896,2024-09-27 18:46:47.683257
2974,baf07c47-0704-41b6-af80-e90f327211b4,950e555c-92c3-4ae2-9ab4-348dea1bf1dc,author,4,169,2024-02-24 00:48:56.831465
2975,9b605d5d-737d-4105-9b9a-5358931e05c4,85baadc0-137b-4914-9630-ec0a78bfc134,full,4,700,2024-03-18 09:17:05.476162
2976,1b99c379-0f23-4650-9aec-0e493d52581a,87d8fe13-d864-46f0-b401-28f22e81e0ba,effect,5,262,2024-04-03 03:43:59.332652
2977,0b8f7cc2-892e-439f-b785-6cf376b1db3d,7d1b3230-3470-4d2b-a77a-43297d7bf122,prove,4,601,2024-07-24 20:07:59.942310
2978,42696e5d-0807-4452-afe6-a5a8a13aeab2,30c113cd-0c06-4611-adf8-bb107d6215ff,argue,5,331,2024-03-14 12:26:58.804582
2979,78c1a058-626e-4b92-974f-89ad07da771c,526f1164-567f-4b7c-80d6-d6c325197f96,soldier,3,536,2024-10-20 09:38:39.006889
2980,240594f4-4337-418c-8b40-213c7c7ceb01,4c33002c-b1a3-4344-a28b-0e0724263eb9,work,3,329,2024-07-02 16:21:59.604056
2981,4d02879b-1a9f-4992-8c33-6202062ebeeb,99f26456-8505-4b89-a41c-6504a74a74bd,room,2,463,2024-01-15 07:42:53.239639
2982,363241ea-5902-4e86-89dc-7c1176191b93,d26357e6-6d17-41b9-bf89-b086ec332a8f,owner,4,492,2024-10-08 01:34:48.999857
2983,727bcd86-226d-476d-a1fe-e2aba972b0d8,3f82417e-e470-4e46-bc62-f72522665160,begin,2,58,2024-04-16 01:06:44.679338
2984,971ace2d-3afb-40b7-914e-8c15bcabf6f2,2aeb8e6d-51a1-46fd-b32a-d22778f0b96d,thing,3,546,2024-05-23 18:46:06.530478
2985,99dbb767-df86-4bc9-add8-10a8575cd25b,1fde5bb3-64b6-48a3-8e49-d0c7ac676c6b,can,5,771,2024-02-21 00:23:26.457453
2986,aa17f1f3-46c5-4dba-8349-275e24ef0fba,0322630a-f6b2-4988-b5e1-4154f5fb4bc1,after,1,274,2024-03-06 21:06:02.723106
2987,f176108f-e9a2-4ffa-9d0d-1e3ae074a0d8,d79f2e5d-7ee5-4bab-bea0-e509baf7fb52,doctor,3,752,2024-07-06 13:00:22.464185
2988,f6c1fbeb-b681-41b7-ab47-731991a3bd2f,6b959578-d39d-4d23-8162-8f01f5d6563c,admit,1,595,2024-03-19 15:59:47.827472
2989,bdb30f98-768e-4447-bac4-f3ec884d9d2b,1096a556-69db-4c88-a73d-32c91450c117,person,2,478,2024-10-18 15:15:40.090408
2990,26aef226-41e9-4cba-aaf0-b1ff0e7a5662,8bf01835-fe4d-43b1-9a93-6c6c372f69e3,order,4,31,2024-07-25 19:55:20.252571
2991,9e586f31-6196-460a-a742-2cd856398c81,167cafc4-f383-490e-8c52-87c461369954,allow,3,835,2024-03-20 10:23:28.598470
2992,e2112159-e3d6-4404-b32d-5840c12e031c,acc6cb58-fcc7-41db-bde1-c35714a923d1,kid,3,803,2024-08-06 05:58:42.928986
